"activity","time","p","p_peak","p_smooth"
"Dancing",505,2.2870541843594e-05,0.0306795109392076,0.0306795109392076
"Dancing",510,2.2870541843594e-05,0.0306795109392076,0.0306795109392076
"Dancing",515,2.2870541843594e-05,0.0306795109392076,0.0306795109392076
"Dancing",520,2.2870541843594e-05,0.0306795109392076,0.0306795109392076
"Dancing",525,2.2870541843594e-05,0.0306795109392076,0.033533561648852
"Dancing",530,2.92533378054988e-05,0.0392416630681409,0.0363876123584964
"Dancing",535,2.92533378054988e-05,0.0392416630681409,0.0430729810914417
"Dancing",540,3.78216933449643e-05,0.0507356171380433,0.0489666189884211
"Dancing",545,4.24338633100564e-05,0.0569225767590792,0.0584620405451594
"Dancing",550,5.04888884437995e-05,0.0677279277383557,0.0691234920072662
"Dancing",555,6.16649520195295e-05,0.0827199715243636,0.0756863449206761
"Dancing",560,5.71110205633367e-05,0.0766111354993089,0.0843368636164656
"Dancing",565,6.98348992253478e-05,0.0936794838257242,0.0879900343835858
"Dancing",570,6.98348992253478e-05,0.0936794838257242,0.0954921522273851
"Dancing",575,7.38887489047864e-05,0.099117489030707,0.0937030369692872
"Dancing",580,6.58337237710433e-05,0.0883121380514305,0.10165739620084
"Dancing",585,8.7624019723848e-05,0.117542561520382,0.107799087030732
"Dancing",590,8.7624019723848e-05,0.117542561520382,0.117542561520382
"Dancing",595,8.7624019723848e-05,0.117542561520382,0.121895215959717
"Dancing",600,9.73582914678886e-05,0.130600524838386,0.117749833264445
"Dancing",605,7.83532902870798e-05,0.105106413434568,0.117773936518913
"Dancing",610,8.76779242164224e-05,0.117614871283785,0.106461095674042
"Dancing",615,7.20582662727122e-05,0.0966620023037722,0.0998548793464871
"Dancing",620,6.35791551406731e-05,0.0852877644519038,0.0932550505049649
"Dancing",625,7.29180740369633e-05,0.0978153847592187,0.100195587514008
"Dancing",630,8.75800758344938e-05,0.1174836133309,0.110273228481448
"Dancing",635,8.61167806478656e-05,0.115520687354224,0.116174996013116
"Dancing",640,8.61167806478656e-05,0.115520687354224,0.110315283714597
"Dancing",645,7.44754215021344e-05,0.0999044764353413,0.10672422996411
"Dancing",650,7.80857518717702e-05,0.104747526102764,0.103133176213623
"Dancing",655,7.80857518717702e-05,0.104747526102764,0.113417236684837
"Dancing",660,9.74746833673266e-05,0.130756657848984,0.12208694726691
"Dancing",665,9.74746833673266e-05,0.130756657848984,0.130756657848984
"Dancing",670,9.74746833673266e-05,0.130756657848984,0.125265789026415
"Dancing",675,8.51949101910456e-05,0.114284051381279,0.117692883445033
"Dancing",680,8.0538645405073e-05,0.108037941104836,0.111758137510143
"Dancing",685,8.4202223890646e-05,0.112952420044313,0.111314260397821
"Dancing",690,8.4202223890646e-05,0.112952420044313,0.0999647802832939
"Dancing",695,5.51566801863309e-05,0.0739895007612549,0.0905156539728543
"Dancing",700,6.30702078917726e-05,0.0846050411129944,0.078902545959473
"Dancing",705,5.82306815201855e-05,0.0781130960041698,0.0802770777071113
"Dancing",710,5.82306815201855e-05,0.0781130960041698,0.0781130960041698
"Dancing",715,5.82306815201855e-05,0.0781130960041698,0.0822481258633359
"Dancing",720,6.74782578853332e-05,0.0905181855816681,0.0775172572286309
"Dancing",725,4.76505719531558e-05,0.0639204901000547,0.0739526009540523
"Dancing",730,5.02586880310464e-05,0.0674191271804342,0.0648783830726694
"Dancing",735,4.71846866971918e-05,0.0632955319375193,0.0695605068588091
"Dancing",740,5.81216685928626e-05,0.0779668614584739,0.0730764182848224
"Dancing",745,5.81216685928626e-05,0.0779668614584739,0.0780445275442448
"Dancing",750,5.82953609442144e-05,0.0781998597157866,0.0781221936300157
"Dancing",755,5.82953609442144e-05,0.0781998597157866,0.0830653199283739
"Dancing",760,6.91764709724171e-05,0.0927962403535487,0.0879307801409613
"Dancing",765,6.91764709724171e-05,0.0927962403535487,0.0939979858758841
"Dancing",770,7.18640533763596e-05,0.0964014769205551,0.091336285250107
"Dancing",775,6.32238465328442e-05,0.0848111384762172,0.112189398562608
"Dancing",780,0.000115812351335159,0.155355580291053,0.138520190984368
"Dancing",785,0.000130750209454609,0.175393854185834,0.167548217194114
"Dancing",790,0.000128142093376718,0.171895217105454,0.173061429465581
"Dancing",795,0.000128142093376718,0.171895217105454,0.171239874143891
"Dancing",800,0.0001266764850767,0.169929188220765,0.170584531182328
"Dancing",805,0.0001266764850767,0.169929188220765,0.169929188220765
"Dancing",810,0.0001266764850767,0.169929188220765,0.164196630408767
"Dancing",815,0.00011385619890233,0.152731514784772,0.15846407259677
"Dancing",820,0.00011385619890233,0.152731514784772,0.152731514784772
"Dancing",825,0.00011385619890233,0.152731514784772,0.153629095669542
"Dancing",830,0.000115863547835351,0.155424257439081,0.154526676554311
"Dancing",835,0.000115863547835351,0.155424257439081,0.157783910687237
"Dancing",840,0.000121140673841882,0.162503217183548,0.138636487254724
"Dancing",845,7.30422705003198e-05,0.0979819871415416,0.124369137287596
"Dancing",850,8.39560615914886e-05,0.112622207537698,0.111638930595928
"Dancing",855,9.26708531791941e-05,0.124312597108543,0.130970710239654
"Dancing",860,0.000116275841869408,0.155977326072721,0.14306829959271
"Dancing",865,0.000111011097513078,0.148914975596867,0.169214032273405
"Dancing",870,0.000151143141849976,0.202749795150627,0.181930257044975
"Dancing",875,0.000144714393380906,0.194126000387431,0.19700059864183
"Dancing",880,0.000144714393380906,0.194126000387431,0.213744791567219
"Dancing",885,0.000188589837043014,0.252982373926795,0.233363582747007
"Dancing",890,0.000188589837043014,0.252982373926795,0.250142468757967
"Dancing",895,0.000182238676153498,0.244462658420311,0.248414746975483
"Dancing",900,0.00018472596189207,0.247799208579345,0.237562930066425
"Dancing",905,0.000164320845285997,0.22042692319962,0.230546381228084
"Dancing",910,0.000166546873817774,0.223413011905286,0.222417649003397
"Dancing",915,0.000166546873817774,0.223413011905286,0.228435422447312
"Dancing",920,0.000177778987395274,0.238480243531363,0.23785244221361
"Dancing",925,0.000187607086775586,0.251664071204181,0.257270952609384
"Dancing",930,0.000209974409748204,0.281668543092608,0.263720112273652
"Dancing",935,0.000192201881187479,0.257827722524168,0.265774662713648
"Dancing",940,0.000192201881187479,0.257827722524168,0.255085887376313
"Dancing",945,0.000186070043988232,0.249602217080605,0.253548800210597
"Dancing",950,0.000188764341090073,0.253216461027018,0.25201171304488
"Dancing",955,0.000188764341090073,0.253216461027018,0.260511181566491
"Dancing",960,0.000205078246321411,0.275100622645437,0.253976755104373
"Dancing",965,0.000174150756722133,0.233613181640664,0.247442328642255
"Dancing",970,0.000174150756722133,0.233613181640664,0.233613181640664
"Dancing",975,0.000174150756722133,0.233613181640664,0.237549504535245
"Dancing",980,0.000182953945043693,0.245422150324406,0.242587995030897
"Dancing",985,0.000185418831490766,0.248728653127621,0.250791214312432
"Dancing",990,0.000192496427570889,0.258222839485267,0.244385488297581
"Dancing",995,0.000168628186218703,0.226204972279853,0.239859129473516
"Dancing",1000,0.00017529608744605,0.235149576655428,0.23216804186357
"Dancing",1005,0.00017529608744605,0.235149576655428,0.216512682824015
"Dancing",1010,0.000133616557966208,0.179238895161189,0.20420338591821
"Dancing",1015,0.000147767588979376,0.198221685938014,0.200454212558331
"Dancing",1020,0.000166911440144216,0.22390205657579,0.213332906032922
"Dancing",1025,0.000162418454311796,0.217874975584964,0.231313756119551
"Dancing",1030,0.000187979942928353,0.252164236197901,0.252676174820583
"Dancing",1035,0.000214686330534462,0.287989312678886,0.283204650103518
"Dancing",1040,0.000230692303862037,0.309460401433766,0.303999743587736
"Dancing",1045,0.000234486067809026,0.314549516650555,0.313488892624558
"Dancing",1050,0.000235907853315915,0.316456759789353,0.298315706577708
"Dancing",1055,0.00019675900677597,0.263940843293216,0.291008097277181
"Dancing",1060,0.00021814333816622,0.292626688748975,0.291329719892266
"Dancing",1065,0.000236627129789134,0.317421627634608,0.305585120838438
"Dancing",1070,0.000228639770242115,0.306707046131731,0.315233286848161
"Dancing",1075,0.000239720486336205,0.321571186778146,0.322863349031016
"Dancing",1080,0.000253690992713935,0.34031181418317,0.317671515709247
"Dancing",1085,0.000217028759740765,0.291131546166425,0.316621964921368
"Dancing",1090,0.000237373272074016,0.318422534414508,0.298089007914243
"Dancing",1095,0.000212243907437034,0.284712943161795,0.307330042415148
"Dancing",1100,0.000237695399438821,0.318854649669142,0.308216362506157
"Dancing",1105,0.000239355437379883,0.321081494687533,0.3303079798929
"Dancing",1110,0.000261649576989982,0.350987795322025,0.355192948626505
"Dancing",1115,0.000293348116963509,0.393509555869956,0.39093366116641
"Dancing",1120,0.000319285928770391,0.42830363230725,0.424711125981464
"Dancing",1125,0.000337189463263329,0.452320189767187,0.443676784060327
"Dancing",1130,0.000335762894455573,0.450406530106546,0.452155313053736
"Dancing",1135,0.00033824730196504,0.453739219287476,0.481591196667573
"Dancing",1140,0.000403019841970548,0.540627840608699,0.500498555154191
"Dancing",1145,0.000378047290801741,0.507128605566398,0.514075065488498
"Dancing",1150,0.000368609795191158,0.494468750290397,0.516457560895224
"Dancing",1155,0.000408348052156135,0.547775326828877,0.52695040297267
"Dancing",1160,0.00040151347162835,0.538607131798737,0.54959106910274
"Dancing",1165,0.000419243356767871,0.562390748680607,0.585656589957042
"Dancing",1170,0.000489004944514404,0.655971889391784,0.619572982887581
"Dancing",1175,0.000477364056590937,0.640356310590353,0.65216099845386
"Dancing",1180,0.000492123160010345,0.660154795379442,0.650905102321237
"Dancing",1185,0.000486196259743392,0.652204200993917,0.657267293453709
"Dancing",1190,0.000491592454051424,0.659442883987767,0.66345108267809
"Dancing",1195,0.000505952579633926,0.678706163052586,0.692816628217038
"Dancing",1200,0.000551869334454975,0.74030083761076,0.708466237381274
"Dancing",1205,0.00052659122328889,0.706391711480475,0.729865634364673
"Dancing",1210,0.000553810168215404,0.742904354002784,0.731850250092126
"Dancing",1215,0.000556307726950355,0.746254684793119,0.75871391124775
"Dancing",1220,0.000586669086435007,0.786982694947348,0.776754288278201
"Dancing",1225,0.000594155648158031,0.797025485094136,0.818320836172769
"Dancing",1230,0.000649267110312124,0.870954328476822,0.825306415572105
"Dancing",1235,0.000602291628750384,0.807939433145358,0.825802423343974
"Dancing",1240,0.000595264919409821,0.798513508409743,0.813482011137364
"Dancing",1245,0.000621713753598587,0.83399309185699,0.821328264708453
"Dancing",1250,0.000619838981865168,0.831478193858626,0.833344081723507
"Dancing",1255,0.000622137079761949,0.834560959454904,0.857707756064528
"Dancing",1260,0.0006762006488999,0.907084114880055,0.854306396209771
"Dancing",1265,0.000612232184315087,0.821274114294354,0.851113329257157
"Dancing",1270,0.000614996108235983,0.824981758597064,0.849801045658153
"Dancing",1275,0.000673265859259234,0.903147264083041,0.885201335013099
"Dancing",1280,0.000691401353657967,0.927474982359191,0.922632195936708
"Dancing",1285,0.000698706445668495,0.937274341367893,0.954916441242361
"Dancing",1290,0.000745466311014955,1,0.944728145584157
"Dancing",1295,0.000668616260118414,0.896910095384579,0.92598042551527
"Dancing",1300,0.000656779064509413,0.881031181161232,0.890389406156995
"Dancing",1305,0.00066587059329613,0.893226941925175,0.900429132084027
"Dancing",1310,0.00069106909246969,0.927029273165674,0.917924446517143
"Dancing",1315,0.000695905567040918,0.93351712446058,0.941618312922627
"Dancing",1320,0.000718859530845062,0.964308541141628,0.920105677453666
"Dancing",1325,0.000642958257459921,0.862491366758789,0.904064052980741
"Dancing",1330,0.000660030095185362,0.885392251041806,0.875199687511768
"Dancing",1335,0.000654307294707236,0.877715444734711,0.895175103191985
"Dancing",1340,0.000687631255774285,0.922417613799439,0.905121091554937
"Dancing",1345,0.000682273292948344,0.915230216130661,0.930543670177958
"Dancing",1350,0.00071116232241501,0.953983180603775,0.919034018799332
"Dancing",1355,0.000661891083711408,0.88788865966356,0.915295071145792
"Dancing",1360,0.000673911514405255,0.904013373170039,0.920659567094478
"Dancing",1365,0.000723159475430977,0.970076668449836,0.945986510310036
"Dancing",1370,0.000718532232495969,0.963869489310234,0.948914347685684
"Dancing",1375,0.000680459326788282,0.912796885296981,0.947272649201638
"Dancing",1380,0.000719487982692876,0.965151572997699,0.896194646567904
"Dancing",1385,0.000604301441903822,0.810635481409031,0.852851378253605
"Dancing",1390,0.000583526487775507,0.782767080354085,0.799637231215922
"Dancing",1395,0.000600479921034909,0.80550913188465,0.799008291419716
"Dancing",1400,0.000602894881614639,0.808748662020415,0.79914337327119
"Dancing",1405,0.000583828584684017,0.783172325908507,0.796195157072393
"Dancing",1410,0.000593886533473533,0.796664483288257,0.780868427695381
"Dancing",1415,0.000568618200388822,0.762768473889378,0.783066859210882
"Dancing",1420,0.000588745154579657,0.789767620455012,0.782915925179947
"Dancing",1425,0.000593548984767789,0.796211681195452,0.794493044875164
"Dancing",1430,0.000594509258522938,0.797499832975029,0.801082146554045
"Dancing",1435,0.00060348101454403,0.809534925491654,0.809534925491654
"Dancing",1440,0.000627239652405422,0.841405765944584,0.841405765944584
"Playing billiards",1440,0.000420891009636447,0.51342542854347,0.51342542854347
"Playing billiards",1445,0.000323874343780527,0.395079295928379,0.436270204378977
"Playing billiards",1450,0.000328158950213344,0.400305888665082,0.396362473187557
"Playing billiards",1455,0.000322745469858018,0.39370223496921,0.390658334157761
"Playing billiards",1460,0.000309846089421358,0.37796687883899,0.383211997549064
"Playing billiards",1465,0.000309846089421358,0.37796687883899,0.377389115097455
"Playing billiards",1470,0.000308425188443414,0.376233587614383,0.35651055790905
"Playing billiards",1475,0.000258499214921729,0.315331207273776,0.337013192835217
"Playing billiards",1480,0.00026189599648699,0.319474783617493,0.334388843360414
"Playing billiards",1485,0.000301971095763067,0.368360539189974,0.344414932019258
"Playing billiards",1490,0.000283156489437504,0.345409473250307,0.343483289752245
"Playing billiards",1495,0.000259604798003724,0.316679856816454,0.328480195368058
"Playing billiards",1500,0.00026507381414062,0.323351256037413,0.302691966933358
"Playing billiards",1505,0.000219735204285689,0.268044787946208,0.282345000028544
"Playing billiards",1510,0.000209565269568788,0.255638956102011,0.256893863955395
"Playing billiards",1515,0.000202481544089185,0.246997847817967,0.24797368145895
"Playing billiards",1520,0.000197797697444309,0.241284240456872,0.243188776243904
"Playing billiards",1525,0.000197797697444309,0.241284240456872,0.246396829289573
"Playing billiards",1530,0.000210371145637689,0.256622006954976,0.237750814821395
"Playing billiards",1535,0.000176534455170745,0.215346197052338,0.228420128996484
"Playing billiards",1540,0.000174850635071951,0.213292182982139,0.213976854338872
"Playing billiards",1545,0.000174850635071951,0.213292182982139,0.194787731725312
"Playing billiards",1550,0.000129342426444561,0.157778829211658,0.171778953780159
"Playing billiards",1555,0.000118264884300066,0.144265849146679,0.148770175835005
"Playing billiards",1560,0.000118264884300066,0.144265849146679,0.127808609433576
"Playing billiards",1565,7.7791406437892e-05,0.0948941300073693,0.113065466665087
"Playing billiards",1570,8.20069046593971e-05,0.100036420841213,0.0983223238965981
"Playing billiards",1575,8.20069046593971e-05,0.100036420841213,0.0988653364074094
"Playing billiards",1580,7.91268433166355e-05,0.096523167539803,0.0996244956217223
"Playing billiards",1585,8.38739135983201e-05,0.102313898484151,0.100383654836035
"Playing billiards",1590,8.38739135983201e-05,0.102313898484151,0.0836170127421218
"Playing billiards",1595,3.78924486404315e-05,0.0462232412580625,0.0649201270000922
"Playing billiards",1600,3.78924486404315e-05,0.0462232412580625,0.0462232412580625
